1.9 0.945752 0.963987 0.958105 -0.315377 -0.448973 -0.411789 -0.980782 -1.89263 -1.49345
1.91 0.942549 0.959402 0.953912 -0.325189 -0.467999 -0.426772 -0.981531 -1.91238 -1.50313
1.92 0.939248 0.954626 0.949569 -0.335008 -0.487221 -0.441851 -0.982279 -1.93213 -1.51281
1.93 0.935849 0.949657 0.945075 -0.344834 -0.506641 -0.457028 -0.983028 -1.95187 -1.52249
1.94 0.932351 0.944493 0.940428 -0.354668 -0.526259 -0.472301 -0.983777 -1.97162 -1.53217
1.95 0.928755 0.939131 0.935628 -0.36451 -0.546074 -0.487671 -0.984525 -1.99137 -1.54185
1.96 0.925061 0.933571 0.930675 -0.374359 -0.566086 -0.503138 -0.985274 -2.01111 -1.55153
1.97 0.921268 0.927809 0.925565 -0.384215 -0.586296 -0.518702 -0.986023 -2.03086 -1.56121
1.98 0.917376 0.921844 0.9203 -0.394079 -0.606703 -0.534362 -0.986771 -2.05061 -1.57089
1.99 0.913386 0.915674 0.914878 -0.403951 -0.627308 -0.55012 -0.98752 -2.07036 -1.58057
2 0.909297 0.909297 0.909297 -0.41383 -0.64811 -0.416147 -0.988269 -0.338648 -0.556184
2.01 0.90511 0.902799 0.905108 -0.423671 -0.651482 -0.421731 -0.979882 -0.335693 -0.560621
2.02 0.900824 0.896268 0.900863 -0.433427 -0.654824 -0.427359 -0.971494 -0.332737 -0.565057
2.03 0.896442 0.889703 0.896561 -0.4431 -0.658137 -0.433032 -0.963107 -0.329782 -0.569493
2.04 0.891963 0.883105 0.892202 -0.45269 -0.66142 -0.438749 -0.95472 -0.326826 -0.57393
2.05 0.887388 0.876475 0.887786 -0.462195 -0.664673 -0.444511 -0.946333 -0.323871 -0.578366
2.06 0.882719 0.869812 0.883312 -0.471616 -0.667897 -0.450316 -0.937946 -0.320916 -0.582802
2.07 0.877956 0.863117 0.878779 -0.480954 -0.671092 -0.456167 -0.929558 -0.31796 -0.587239
2.08 0.8731 0.85639 0.874188 -0.490207 -0.674256 -0.462061 -0.921171 -0.315005 -0.591675
2.09 0.868152 0.849632 0.869538 -0.499377 -0.677392 -0.468 -0.912784 -0.312049 -0.596111
2.1 0.863113 0.842842 0.864828 -0.508463 -0.680497 -0.473983 -0.904397 -0.309094 -0.600547
2.11 0.857983 0.836022 0.860058 -0.517465 -0.683574 -0.480011 -0.89601 -0.306139 -0.604984
2.12 0.852764 0.829171 0.855228 -0.526383 -0.68662 -0.486083 -0.887622 -0.303183 -0.60942
2.13 0.847456 0.82229 0.850336 -0.535218 -0.689637 -0.492199 -0.879235 -0.300228 -0.613856
2.14 0.84206 0.815378 0.845383 -0.543968 -0.692625 -0.49836 -0.870848 -0.297272 -0.618293
2.15 0.836577 0.808437 0.840369 -0.552634 -0.695583 -0.504565 -0.862461 -0.294317 -0.622729
2.16 0.831007 0.801467 0.835292 -0.561217 -0.698511 -0.510815 -0.854074 -0.291361 -0.627165
2.17 0.825353 0.794467 0.830152 -0.569716 -0.70141 -0.517109 -0.845686 -0.288406 -0.631602
2.18 0.819613 0.787439 0.82495 -0.578131 -0.704279 -0.523447 -0.837299 -0.285451 -0.636038
2.19 0.81379 0.780382 0.819683 -0.586462 -0.707119 -0.529829 -0.828912 -0.282495 -0.640474
2.2 0.807884 0.773296 0.814353 -0.594709 -0.709929 -0.536256 -0.820525 -0.27954 -0.64491
2.21 0.801896 0.766183 0.808958 -0.602872 -0.71271 -0.542728 -0.812138 -0.276584 -0.649347
2.22 0.795827 0.759042 0.803498 -0.610952 -0.715461 -0.549243 -0.80375 -0.273629 -0.653783
2.23 0.789678 0.751874 0.797973 -0.618947 -0.718182 -0.555803 -0.795363 -0.270674 -0.658219
2.24 0.783449 0.744679 0.792382 -0.626859 -0.720874 -0.562408 -0.786976 -0.267718 -0.662656
2.25 0.777141 0.737457 0.786725 -0.634687 -0.723537 -0.569056 -0.778589 -0.264763 -0.667092
2.26 0.770755 0.730208 0.781001 -0.642431 -0.726169 -0.575749 -0.770201 -0.261807 -0.671528
2.27 0.764292 0.722933 0.77521 -0.650091 -0.728773 -0.582487 -0.761814 -0.258852 -0.675965
2.28 0.757754 0.715633 0.769351 -0.657667 -0.731347 -0.589269 -0.753427 -0.255896 -0.680401
2.29 0.751139 0.708307 0.763424 -0.66516 -0.733891 -0.596095 -0.74504 -0.252941 -0.684837
2.3 0.744451 0.700955 0.757429 -0.672568 -0.736405 -0.602966 -0.736653 -0.249986 -0.689273
2.31 0.737688 0.693579 0.751365 -0.679893 -0.73889 -0.60988 -0.728265 -0.24703 -0.69371
2.32 0.730853 0.686177 0.745231 -0.687133 -0.741346 -0.61684 -0.719878 -0.244075 -0.698146
2.33 0.723946 0.678752 0.739028 -0.69429 -0.743772 -0.623843 -0.711491 -0.241119 -0.702582
2.34 0.716968 0.671302 0.732754 -0.701363 -0.746168 -0.630891 -0.703104 -0.238164 -0.707019
2.35 0.709919 0.663829 0.72641 -0.708352 -0.748535 -0.637984 -0.694717 -0.235209 -0.711455
2.36 0.702801 0.656331 0.719994 -0.715257 -0.750873 -0.64512 -0.686329 -0.232253 -0.715891
2.37 0.695614 0.648811 0.713507 -0.722079 -0.75318 -0.652302 -0.677942 -0.229298 -0.720328
2.38 0.688359 0.641268 0.706948 -0.728816 -0.755458 -0.659527 -0.669555 -0.226342 -0.724764
