6.2 1 -2.17802 -2.17802
6.21 1 -2.2668 -2.2668
6.22 1 -2.34965 -2.34965
6.23 1 -2.42667 -2.42667
6.24 1 -2.49798 -2.49798
6.25 1 -2.56367 -2.56367
6.26 1 -2.62385 -2.62385
6.27 1 -2.67862 -2.67862
6.28 1 -2.72808 -2.72808
6.29 1 -2.77233 -2.77233
6.3 1 -2.81148 -2.81148
6.31 1 -2.84563 -2.84563
6.32 1 -2.87488 -2.87488
6.33 1 -2.89934 -2.89934
6.34 1 -2.9191 -2.9191
6.35 1 -2.93428 -2.93428
6.36 1 -2.94497 -2.94497
6.37 1 -2.95127 -2.95127
6.38 1 -2.9533 -2.9533
6.39 1 -2.95115 -2.95115
6.4 1 -2.94492 -2.94492
6.41 1 -2.93472 -2.93472
6.42 1 -2.92065 -2.92065
6.43 1 -2.90281 -2.90281
6.44 1 -2.88131 -2.88131
6.45 1 -2.85625 -2.85625
6.46 1 -2.82773 -2.82773
6.47 1 -2.79585 -2.79585
6.48 1 -2.76072 -2.76072
6.49 1 -2.72244 -2.72244
6.5 1 -2.68111 -2.68111
6.51 1 -2.63683 -2.63683
6.52 1 -2.58972 -2.58972
6.53 1 -2.53986 -2.53986
6.54 1 -2.48737 -2.48737
6.55 1 -2.43235 -2.43235
6.56 1 -2.37489 -2.37489
6.57 1 -2.31511 -2.31511
6.58 1 -2.25309 -2.25309
6.59 1 -2.18896 -2.18896
6.6 1 -2.12281 -2.12281
6.61 1 -2.05474 -2.05474
6.62 1 -1.98485 -1.98485
6.63 1 -1.91326 -1.91326
6.64 1 -1.84005 -1.84005
6.65 1 -1.76534 -1.76534
6.66 1 -1.68922 -1.68922
6.67 1 -1.61181 -1.61181
6.68 1 -1.53319 -1.53319
6.69 1 -1.45349 -1.45349
6.7 1 -1.37278 -1.37278
6.71 1 -1.29119 -1.29119
6.72 1 -1.20882 -1.20882
6.73 1 -1.12575 -1.12575
6.74 1 -1.04211 -1.04211
6.75 1 -0.957989 -0.957989
6.76 1 -0.873491 -0.873491
6.77 1 -0.788721 -0.788721
6.78 1 -0.70378 -0.70378
6.79 1 -0.618771 -0.618771
6.8 1 -0.533798 -0.533798
6.81 1 -0.448963 -0.448963
6.82 1 -0.364369 -0.364369
6.83 1 -0.280119 -0.280119
6.84 1 -0.196314 -0.196314
6.85 1 -0.113059 -0.113059
6.86 1 -0.0304557 -0.0304557
6.87 1 0.0513931 0.0513931
6.88 1 0.132384 0.132384
6.89 1 0.212416 0.212416
6.9 1 0.291384 0.291384
6.91 1 0.369187 0.369187
6.92 1 0.445721 0.445721
6.93 1 0.520884 0.520884
6.94 1 0.594573 0.594573
6.95 1 0.666686 0.666686
6.96 1 0.737119 0.737119
6.97 1 0.805769 0.805769
6.98 1 0.872535 0.872535
6.99 1 0.937313 0.937313
7 1 1 1
7.01 1 1.06052 1.06052
7.02 1 1.11887 1.11887
7.03 1 1.17508 1.17508
7.04 1 1.22919 1.22919
7.05 1 1.28122 1.28122
7.06 1 1.33121 1.33121
7.07 1 1.37917 1.37917
7.08 1 1.42514 1.42514
7.09 1 1.46914 1.46914
7.1 1 1.51122 1.51122
7.11 1 1.55139 1.55139
7.12 1 1.58968 1.58968
7.13 1 1.62613 1.62613
7.14 1 1.66075 1.66075
7.15 1 1.69359 1.69359
7.16 1 1.72467 1.72467
7.17 1 1.75401 1.75401
7.18 1 1.78165 1.78165
7.19 1 1.80762 1.80762
7.2 1 1.83194 1.83194
7.21 1 1.85465 1.85465
7.22 1 1.87576 1.87576
7.23 1 1.89532 1.89532
7.24 1 1.91335 1.91335
7.25 1 1.92988 1.92988
7.26 1 1.94493 1.94493
7.27 1 1.95854 1.95854
7.28 1 1.97074 1.97074
7.29 1 1.98155 1.98155
7.3 1 1.991 1.991
7.31 1 1.99913 1.99913
7.32 1 2.00595 2.00595
7.33 1 2.01151 2.01151
7.34 1 2.01582 2.01582
7.35 1 2.01892 2.01892
7.36 1 2.02084 2.02084
7.37 1 2.0216 2.0216
7.38 1 2.02123 2.02123
7.39 1 2.01977 2.01977
7.4 1 2.01724 2.01724
7.41 1 2.01366 2.01366
7.42 1 2.00908 2.00908
7.43 1 2.00351 2.00351
7.44 1 1.997 1.997
7.45 1 1.98955 1.98955
7.46 1 1.98121 1.98121
7.47 1 1.97201 1.97201
7.48 1 1.96196 1.96196
7.49 1 1.95111 1.95111
7.5 1 1.93948 1.93948
7.51 1 1.92709 1.92709
7.52 1 1.91398 1.91398
7.53 1 1.90018 1.90018
7.54 1 1.88571 1.88571
7.55 1 1.87061 1.87061
7.56 1 1.8549 1.8549
7.57 1 1.83861 1.83861
7.58 1 1.82177 1.82177
7.59 1 1.80441 1.80441
7.6 1 1.78656 1.78656
7.61 1 1.76824 1.76824
7.62 1 1.74949 1.74949
7.63 1 1.73034 1.73034
7.64 1 1.71081 1.71081
7.65 1 1.69093 1.69093
7.66 1 1.67073 1.67073
7.67 1 1.65024 1.65024
7.68 1 1.62949 1.62949
7.69 1 1.60851 1.60851
7.7 1 1.58732 1.58732
7.71 1 1.56596 1.56596
7.72 1 1.54445 1.54445
7.73 1 1.52282 1.52282
7.74 1 1.50111 1.50111
7.75 1 1.47934 1.47934
7.76 1 1.45753 1.45753
7.77 1 1.43573 1.43573
7.78 1 1.41395 1.41395
7.79 1 1.39223 1.39223
7.8 1 1.37059 1.37059
7.81 1 1.34906 1.34906
7.82 1 1.32768 1.32768
7.83 1 1.30647 1.30647
7.84 1 1.28546 1.28546
7.85 1 1.26468 1.26468
7.86 1 1.24415 1.24415
7.87 1 1.22391 1.22391
7.88 1 1.20399 1.20399
7.89 1 1.18441 1.18441
7.9 1 1.1652 1.1652
7.91 1 1.1464 1.1464
7.92 1 1.12803 1.12803
7.93 1 1.11011 1.11011
7.94 1 1.09269 1.09269
7.95 1 1.07578 1.07578
7.96 1 1.05941 1.05941
7.97 1 1.04363 1.04363
7.98 1 1.02844 1.02844
7.99 1 1.01389 1.01389
8 1 1 1
8.01 1 0.986793 0.986793
8.02 1 0.974263 0.974263
8.03 1 0.962398 0.962398
8.04 1 0.951186 0.951186
8.05 1 0.940613 0.940613
8.06 1 0.930668 0.930668
8.07 1 0.921337 0.921337
8.08 1 0.912609 0.912609
8.09 1 0.90447 0.90447
8.1 1 0.896908 0.896908
8.11 1 0.889911 0.889911
8.12 1 0.883465 0.883465
8.13 1 0.877559 0.877559
8.14 1 0.872179 0.872179
8.15 1 0.867313 0.867313
8.16 1 0.862949 0.862949
8.17 1 0.859074 0.859074
8.18 1 0.855675 0.855675
8.19 1 0.85274 0.85274
8.2 1 0.850257 0.850257
8.21 1 0.848212 0.848212
8.22 1 0.846593 0.846593
8.23 1 0.845387 0.845387
8.24 1 0.844583 0.844583
8.25 1 0.844166 0.844166
8.26 1 0.844126 0.844126
8.27 1 0.844449 0.844449
8.28 1 0.845122 0.845122
8.29 1 0.846134 0.846134
8.3 1 0.847471 0.847471
8.31 1 0.849121 0.849121
8.32 1 0.851071 0.851071
8.33 1 0.853309 0.853309
8.34 1 0.855823 0.855823
8.35 1 0.858599 0.858599
8.36 1 0.861625 0.861625
8.37 1 0.864888 0.864888
8.38 1 0.868376 0.868376
8.39 1 0.872077 0.872077
8.4 1 0.875978 0.875978
8.41 1 0.880065 0.880065
8.42 1 0.884327 0.884327
8.43 1 0.888752 0.888752
8.44 1 0.893325 0.893325
8.45 1 0.898036 0.898036
8.46 1 0.902871 0.902871
8.47 1 0.907817 0.907817
8.48 1 0.912863 0.912863
8.49 1 0.917996 0.917996
8.5 1 0.923202 0.923202
8.51 1 0.92847 0.92847
8.52 1 0.933787 0.933787
8.53 1 0.93914 0.93914
8.54 1 0.944516 0.944516
8.55 1 0.949904 0.949904
8.56 1 0.95529 0.95529
8.57 1 0.960663 0.960663
8.58 1 0.966009 0.966009
8.59 1 0.971315 0.971315
8.6 1 0.97657 0.97657
8.61 1 0.981761 0.981761
8.62 1 0.986875 0.986875
8.63 1 0.991899 0.991899
8.64 1 0.996821 0.996821
8.65 1 1.00163 1.00163
8.66 1 1.00631 1.00631
8.67 1 1.01085 1.01085
8.68 1 1.01524 1.01524
8.69 1 1.01946 1.01946
8.7 1 1.02351 1.02351
8.71 1 1.02736 1.02736
8.72 1 1.03102 1.03102
8.73 1 1.03446 1.03446
8.74 1 1.03767 1.03767
8.75 1 1.04064 1.04064
8.76 1 1.04335 1.04335
8.77 1 1.04581 1.04581
8.78 1 1.04798 1.04798
8.79 1 1.04986 1.04986
8.8 1 1.05144 1.05144
8.81 1 1.05271 1.05271
8.82 1 1.05364 1.05364
8.83 1 1.05424 1.05424
8.84 1 1.05448 1.05448
8.85 1 1.05435 1.05435
8.86 1 1.05385 1.05385
8.87 1 1.05295 1.05295
8.88 1 1.05166 1.05166
8.89 1 1.04994 1.04994
8.9 1 1.0478 1.0478
8.91 1 1.04521 1.04521
8.92 1 1.04217 1.04217
8.93 1 1.03867 1.03867
8.94 1 1.03468 1.03468
8.95 1 1.0302 1.0302
8.96 1 1.02522 1.02522
8.97 1 1.01972 1.01972
8.98 1 1.0137 1.0137
8.99 1 1.00712 1.00712
9 1 1 1
9.01 1 0.992313 0.992313
9.02 1 0.984081 0.984081
9.03 1 0.975324 0.975324
9.04 1 0.966065 0.966065
9.05 1 0.956324 0.956324
9.06 1 0.946123 0.946123
9.07 1 0.935483 0.935483
9.08 1 0.924427 0.924427
9.09 1 0.912975 0.912975
9.1 1 0.901149 0.901149
9.11 1 0.88897 0.88897
9.12 1 0.87646 0.87646
9.13 1 0.86364 0.86364
9.14 1 0.850532 0.850532
9.15 1 0.837158 0.837158
9.16 1 0.823537 0.823537
9.17 1 0.809693 0.809693
9.18 1 0.795647 0.795647
9.19 1 0.78142 0.78142
9.2 1 0.767033 0.767033
9.21 1 0.752508 0.752508
9.22 1 0.737867 0.737867
9.23 1 0.72313 0.72313
9.24 1 0.70832 0.70832
